popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_genre
55,0.99,0.2,153133,0.0128,0.73,11,0.103,-35.392,1,0.0446,77.847,0.0572,Classical
0,0.939,0.276,120347,0.0512,0.179,1,0.103,-21.306,1,0.0415,65.136,0.162,Classical
39,0.99,0.363,57987,0.393,0.821,11,0.162,-19.926,1,0.0434,102.681,0.967,Classical
36,0.209,0.102,307827,0.124,0.926,8,0.127,-19.958,0,0.0419,75.022,0.0294,Classical
37,0.982,0.297,1001787,0.141,0.908,2,0.0657,-16.903,1,0.0378,134.182,0.067,Classical
8,0.987,0.0984,160107,0.04,0.798,2,0.086,-26.402,1,0.0447,89.096,0.0386,Classical
30,0.994,0.454,261933,0.0172,0.882,3,0.085,-34.468,0,0.0711,126.986,0.335,Classical
31,0.972,0.346,437413,0.102,0.742,3,0.196,-19.79,1,0.0514,141.312,0.356,Classical
20,0.993,0.444,35507,0.11,0.822,4,0.145,-32.205,1,0.038,112.207,0.652,Classical
0,0.994,0.433,51087,0.0159,0.841,7,0.149,-34.065,1,0.064,133.337,0.239,Classical
45,3.81E-05,0.522,431693,0.942,0.000517,12,0.0654,-4.762,1,0.0493,119.762,0.242,Classical
37,0.0078,0.342,412227,0.866,7.04E-06,5,0.0863,-4.672,0,0.0434,151.501,0.262,Classical
34,8.49E-06,0.357,230160,0.944,0.000308,12,0.561,-5.327,1,0.0493,199.948,0.496,Classical
37,0.04,0.554,214093,0.968,7.55E-06,10,0.871,-4.248,0,0.038,100.772,0.562,Classical
36,0.91,0.195,315507,0.151,0.714,8,0.0923,-17.172,0,0.0497,66.343,0.0378,Classical
18,0.992,0.216,100087,0.0734,0.41,12,0.128,-22.677,1,0.0439,75.295,0.206,Classical
19,0.988,0.299,72720,0.16,0.926,4,0.0836,-27.28,1,0.0411,85.09,0.16,Classical
29,0.00247,0.44,382173,0.951,0.0012,11,0.103,-4.704,1,0.0815,100.029,0.158,Classical
25,0.849,0.209,1580333,0.11,0.515,6,0.12,-19.068,1,0.0448,94.911,0.0931,Classical
8,0.865,0.146,-1,0.276,0.928,10,0.0888,-24.233,1,0.039,91.588,0.846,Classical
26,0.803,0.625,219747,0.382,0.0778,1,0.105,-16.301,0,0.0447,126.385,0.759,Classical
45,0.988,0.233,253293,0.0217,0.819,5,0.0836,-29.785,1,0.0413,66.349,0.071,Classical
29,0.956,0.205,-1,0.0302,0.95,5,0.124,-27.335,1,0.0401,71.607,0.0335,Classical
0,0.994,0.269,257853,0.0434,0.905,1,0.0862,-21.971,0,0.0416,130.845,0.126,Classical
30,0.978,0.16,175573,0.175,0.0126,3,0.0856,-17.103,0,0.0446,170.855,0.0639,Classical
40,0.929,0.41,391480,0.0892,0.367,4,0.375,-20.308,1,0.0551,78.749,0.389,Classical
57,0.975,0.233,707173,0.0252,0.604,6,0.143,-24.824,1,0.0346,94.736,0.0936,Classical
43,0.837,0.136,301693,0.0868,0.506,4,0.0935,-24.806,0,0.0393,99.648,0.0962,Classical
34,0.983,0.221,379973,0.0116,0.954,8,0.0741,-35.191,1,0.0364,104.082,0.0392,Classical
32,0.977,0.149,205040,0.032,0.883,8,0.151,-21.838,1,0.0401,143.738,0.0354,Classical
0,0.769,0.184,558507,0.315,0.948,2,0.759,-15.015,1,0.0485,87.679,0.0975,Classical
39,0.978,0.103,337013,0.0399,0.0694,1,0.115,-23.646,0,0.0513,71.007,0.0489,Classical
25,0.973,0.0712,257280,0.0169,0.35,5,0.0731,-26.569,1,0.0496,77.78,0.0311,Classical
25,0.96,0.21,1237280,0.413,0.804,6,0.112,-15.782,0,0.0336,83.923,0.22,Classical
24,0.796,0.512,90893,0.23,0.00178,4,0.491,-18.702,1,0.202,136.242,0.463,Classical
34,0.972,0.229,318000,0.306,0.875,6,0.0862,-17.855,0,0.0374,96.401,0.147,Classical
60,0.967,0.122,477733,0.0182,0.834,6,0.0735,-27.89,1,0.0383,77.59,0.0473,Classical
35,0.947,0.259,206208,0.189,0.947,9,0.416,-20.439,0,0.0408,75.549,0.19,Classical
42,0.993,0.369,129880,0.298,0.929,7,0.176,-20.784,1,0.0387,115.298,0.499,Classical
24,0.881,0.0888,640493,0.0896,0.852,1,0.208,-19.232,1,0.0396,77.497,0.0378,Classical
45,0.919,0.122,-1,0.0181,0.592,1,0.103,-28.598,1,0.038,173.223,0.285,Classical
44,0.994,0.58,191290,0.00172,0.92,6,0.0665,-32.045,0,0.102,64.489,0.318,Classical
58,0.993,0.215,539533,0.245,0.892,11,0.109,-14.514,0,0.0426,69.561,0.0397,Classical
33,0.973,0.258,571467,0.156,0.000478,5,0.146,-16.063,1,0.0596,80.628,0.04,Classical
42,0.987,0.338,488160,0.166,0.899,1,0.101,-20.674,1,0.0366,132.476,0.3,Classical
30,0.978,0.154,675520,0.0169,0.865,8,0.086,-30.424,1,0.0422,139.28,0.0372,Classical
31,0.989,0.304,174800,0.0589,0.921,11,0.0951,-22.829,0,0.0425,126.77,0.1,Classical
33,0.942,0.134,561000,0.034,0.556,12,0.0842,-20.798,1,0.0391,170.683,0.0476,Classical
33,0.952,0.471,189093,0.377,0.633,9,0.315,-12.636,1,0.0448,139.328,0.752,Classical
40,0.944,0.181,499800,0.0247,0.105,6,0.112,-25.825,0,0.0496,71.128,0.107,Classical
33,0.995,0.417,141040,0.0728,0.91,6,0.0932,-25.99,0,0.0418,122.993,0.157,Classical
12,0.99,0.198,165645,0.0283,0.416,6,0.0692,-29.381,1,0.042,83.748,0.0251,Classical
29,0.992,0.366,376267,0.0603,0.933,6,0.0681,-28.625,1,0.0359,135.658,0.43,Classical
29,0.969,0.243,134453,0.0112,0.842,1,0.0839,-28.582,0,0.0381,84.809,0.167,Classical
31,0.993,0.29,243960,0.00509,0.947,3,0.0796,-28.657,1,0.0397,66.517,0.108,Classical
50,0.952,0.523,142560,0.0697,0.883,2,0.0686,-23.704,0,0.0356,115.688,0.165,Classical
28,0.963,0.122,628467,0.0458,0.876,1,0.105,-23.494,0,0.0381,81.402,0.0361,Classical
25,0.926,0.266,514133,0.113,0.679,12,0.114,-17.449,1,0.0425,83.076,0.0942,Classical
36,0.882,0.115,181667,0.261,0.906,8,0.281,-13.584,0,0.0363,76.836,0.0371,Classical
19,0.995,0.522,51493,0.0247,0.892,4,0.243,-24.141,1,0.0359,89.115,0.328,Classical
42,0.982,0.172,269360,0.0362,0.0235,8,0.111,-22.325,0,0.0414,138.045,0.0366,Classical
46,0.881,0.188,222095,0.326,0.00539,4,0.102,-9.702,1,0.0371,81.57,0.0881,Classical
37,0.936,0.221,-1,0.152,0,4,0.17,-22.583,1,0.0486,78.648,0.0883,Classical
29,0.943,0.224,146600,0.0984,0.0637,11,0.738,-24.593,0,0.049,87.253,0.0659,Classical
33,0.889,0.189,400493,0.349,0.806,3,0.35,-16.035,1,0.0435,135.34,0.0722,Classical
30,0.99,0.415,384093,0.203,0.884,2,0.107,-14.827,1,0.0427,85.33,0.161,Classical
0,0.946,0.373,162400,0.137,0.924,10,0.11,-19.892,1,0.0461,106.928,0.532,Classical
30,0.996,0.332,406227,0.008,0.902,5,0.108,-37.226,0,0.055,130.707,0.177,Classical
20,0.972,0.281,428493,0.0802,0.898,6,0.0958,-21.908,0,0.0431,70.96,0.0397,Classical
32,0.969,0.066,427707,0.0257,0.957,5,0.068,-25.227,1,0.0377,51.249,0.0384,Classical
41,0.961,0.361,639973,0.06,0.677,4,0.0873,-19.814,1,0.0383,124.598,0.203,Classical
30,0.944,0.197,690280,0.0869,0.552,8,0.062,-25.874,1,0.047,81.379,0.039,Classical
30,0.944,0.422,372000,0.271,0.935,2,0.148,-15.292,1,0.0345,147.783,0.461,Classical
27,0.796,0.567,162200,0.0272,0.682,4,0.134,-31.217,0,0.0438,127.292,0.248,Classical
0,0.986,0.253,189400,0.197,0.908,6,0.138,-22.564,1,0.0504,86.986,0.364,Classical
40,7.35E-06,0.499,278133,0.899,0.00514,1,0.168,-5.087,1,0.0518,138.02,0.717,Classical
28,0.986,0.295,123107,0.00958,0.909,4,0.109,-30.864,1,0.0564,61.299,0.293,Classical
35,0.989,0.385,407880,0.152,0.911,4,0.105,-23.19,1,0.0391,81.105,0.407,Classical
35,0.972,0.15,521507,0.0198,0.901,10,0.0696,-32.989,1,0.0458,73.768,0.051,Classical
48,0.995,0.423,116347,0.00715,0.916,4,0.0864,-38.388,1,0.0583,134.827,0.698,Classical
35,0.781,0.315,229933,0.203,0.14,6,0.0731,-17.409,1,0.0435,108.873,0.125,Classical
42,0.814,0.23,209787,0.131,0.0044,8,0.162,-16.184,1,0.0381,71.458,0.117,Classical
49,0.653,0.413,299000,0.559,2.05E-05,6,0.565,-8.938,0,0.217,158.812,0.7,Classical
47,0.975,0.174,301800,0.0259,0.213,1,0.0863,-28.409,1,0.0494,89.22,0.035,Classical
32,0.898,0.134,-1,0.0386,0.882,8,0.114,-34.923,0,0.0402,64.144,0.0786,Classical
25,0.996,0.403,133613,0.0188,0.942,2,0.0835,-38.647,1,0.0546,80.369,0.364,Classical
11,0.985,0.178,761523,0.113,0.00387,4,0.0562,-24.192,1,0.0431,133.671,0.0305,Classical
29,0.991,0.167,260067,0.065,0.000135,6,0.0934,-20.153,0,0.0503,171.26,0.13,Classical
27,0.843,0.228,300017,0.481,0.907,8,0.691,-11.281,0,0.0435,113.177,0.174,Classical
34,0.000264,0.492,260413,0.985,2.62E-05,6,0.125,-5.106,1,0.135,150.003,0.18,Classical
2,0.919,0.116,420107,0.0432,0.86,1,0.119,-21.128,1,0.0404,94.33,0.0342,Classical
25,0.994,0.36,217000,0.172,0.919,2,0.12,-20.092,1,0.0464,63.296,0.49,Classical
25,0.971,0.355,222000,0.0128,1.39E-05,2,0.283,-25.817,1,0.0525,77.842,0.0985,Classical
30,0.996,0.403,323333,0.0185,0.925,5,0.0797,-27.423,1,0.0476,128.433,0.0605,Classical
35,0.994,0.493,183413,0.178,0.93,11,0.119,-18.259,0,0.0632,114.7,0.381,Classical
27,0.99,0.245,213347,0.104,0.867,8,0.0717,-21.913,1,0.0377,77.566,0.112,Classical
24,0.993,0.388,179973,0.0286,0.912,5,0.0859,-25.441,1,0.0418,60.966,0.0856,Classical
2,0.962,0.207,363907,0.106,0.138,4,0.127,-18.548,0,0.0412,110.032,0.0434,Classical
0,0.986,0.529,313840,0.00221,0.843,11,0.0754,-33.412,1,0.0871,128.516,0.0724,Classical
30,0.995,0.3,476747,0.00421,0.918,3,0.105,-34.612,1,0.0425,75.347,0.13,Classical
37,0.953,0.162,280080,0.0518,0.843,8,0.149,-19.834,1,0.0405,107.657,0.0376,Classical
34,0.807,0.515,215360,0.333,2.28E-06,12,0.331,-14.319,0,0.0401,130.206,0.733,Classical
0,0.993,0.294,-1,0.207,0.934,6,0.115,-10.036,1,0.043,90.071,0.58,Classical
10,0.914,0.226,206787,0.168,5.33E-05,8,0.196,-10.92,0,0.0366,112.645,0.076,Classical
38,0.922,0.165,140707,0.0255,0.256,11,0.197,-28.719,0,0.0521,92.452,0.0546,Classical
33,0.827,0.326,202560,0.497,0.66,6,0.171,-13.187,1,0.0459,132.314,0.257,Classical
9,0.966,0.274,198853,0.0347,0.557,8,0.0933,-23.873,0,0.0474,87.667,0.0999,Classical
25,0.992,0.349,516293,0.0882,0.896,8,0.131,-22.59,0,0.0389,92.493,0.0356,Classical
38,0.972,0.16,448493,0.144,0.862,5,0.0558,-16.172,1,0.0393,132.408,0.0396,Classical
32,0.128,0.548,203810,0.893,0.000134,1,0.386,-6.258,0,0.0569,126.026,0.304,Classical
38,0.958,0.397,423573,0.197,1.17E-05,9,0.0917,-19.784,1,0.0473,116.657,0.324,Classical
42,0.239,0.366,-1,0.493,0.73,4,0.172,-8.635,1,0.0336,173.657,0.223,Classical
31,0.977,0.371,358853,0.164,0.808,8,0.0885,-19.341,1,0.0382,137.309,0.135,Classical
0,0.913,0.291,-1,0.213,0.521,6,0.862,-18.866,1,0.0552,136.132,0.155,Classical
32,0.995,0.204,228507,0.0541,0.88,3,0.111,-24.714,0,0.0486,130.192,0.0606,Classical
33,0.974,0.0902,-1,0.065,0.897,6,0.0925,-19.963,1,0.0396,74.297,0.0426,Classical
30,0.946,0.253,416200,0.145,0.853,6,0.0973,-18.668,1,0.0369,107.738,0.114,Classical
30,0.916,0.12,223040,0.0336,0.822,11,0.106,-26.624,1,0.0464,84.486,0.135,Classical
0,0.977,0.45,200800,0.125,0.916,2,0.0963,-19.784,0,0.079,135.605,0.0857,Classical
36,0.965,0.291,141108,0.0708,0.942,1,0.0948,-21.7,0,0.0429,114.128,0.0373,Classical
61,0.994,0.583,131923,0.0238,0.847,4,0.103,-32.244,0,0.0369,108.74,0.426,Classical
0,0.988,0.298,54326,0.00532,0.945,7,0.118,-29.951,1,0.0421,66.325,0.223,Classical
40,6.47E-05,0.416,216040,0.945,0.000162,10,0.306,-4.931,1,0.0758,154.92,0.449,Classical
23,0.928,0.114,671413,0.0974,0.599,9,0.0791,-19.822,1,0.0497,171.689,0.0366,Classical
27,0.982,0.384,97787,0.0605,0.943,2,0.149,-25.957,1,0.0328,94.749,0.701,Classical
30,0.985,0.27,635040,0.134,0.687,5,0.0906,-21.097,1,0.0502,88.169,0.347,Classical
41,0.912,0.393,590067,0.144,0.222,6,0.322,-19.841,0,0.0449,117.474,0.145,Classical
0,0.975,0.162,248307,0.119,0.146,9,0.177,-18.302,1,0.047,82.739,0.0386,Classical
53,3.82E-06,0.275,324453,0.925,8.54E-06,3,0.0877,-3.532,1,0.0598,177.988,0.358,Classical
29,0.987,0.367,82493,0.213,0.889,4,0.121,-19.354,0,0.036,106.035,0.114,Classical
30,0.798,0.302,151533,0.0521,0.231,6,0.0946,-23.4,1,0.0385,91.413,0.447,Classical
28,0.996,0.465,42973,0.0311,0.96,8,0.0944,-38.102,0,0.0766,134.009,0.253,Classical
0,0.82,0.267,872053,0.0514,0.0767,4,0.956,-24.598,1,0.0477,125.224,0.073,Classical
33,0.993,0.189,288947,0.111,0.00111,1,0.066,-20.008,1,0.0424,84.969,0.13,Classical
29,0.992,0.178,110467,0.154,0.867,10,0.0846,-20.409,0,0.0357,86.385,0.0491,Classical
33,0.988,0.331,371280,0.0549,0.913,12,0.0894,-24.275,1,0.0429,133.342,0.0781,Classical
29,0.981,0.174,287360,0.0289,0.829,11,0.0817,-25.038,1,0.0391,72.847,0.0315,Classical
23,0.975,0.13,348400,0.041,0.916,9,0.103,-28.741,1,0.0385,73.585,0.0791,Classical
32,0.99,0.257,165373,0.121,0.904,11,0.145,-25.094,0,0.0388,66.695,0.0397,Classical
51,0.984,0.391,277160,0.0734,0.879,6,0.113,-27.436,1,0.0413,112.167,0.218,Classical
34,0.0101,0.604,162347,0.9,0.0138,3,0.151,-7.686,0,0.0472,124.023,0.427,Classical
30,0.975,0.323,-1,0.162,0.0396,9,0.114,-18.429,0,0.0419,83.589,0.199,Classical
25,0.97,0.353,170560,0.112,0.802,6,0.11,-24.021,1,0.0589,129.805,0.701,Classical
30,0.279,0.594,242733,0.287,0.302,7,0.198,-12.183,0,0.0383,102.486,0.0741,Classical
38,0.0185,0.624,-1,0.811,0.814,10,0.171,-6.074,1,0.0486,110.106,0.57,Classical
27,0.961,0.325,374653,0.15,0.531,7,0.102,-17.053,0,0.0365,144.16,0.353,Classical
36,0.963,0.414,-1,0.291,0.825,10,0.121,-10.639,0,0.0343,127.606,0.302,Classical
37,0.858,0.394,200839,0.53,0.00193,4,0.199,-7.546,0,0.0332,89.236,0.24,Classical
29,0.894,0.186,579627,0.112,0.883,12,0.141,-21.89,1,0.0426,115.664,0.0342,Classical
34,0.956,0.107,487267,0.0737,0.587,6,0.274,-21.97,1,0.0474,62.237,0.0379,Classical
34,0.904,0.437,565400,0.224,0.75,11,0.117,-17.765,0,0.0437,84.905,0.115,Classical
36,0.619,0.0607,382213,0.148,0.942,8,0.105,-21.983,0,0.0384,60.144,0.0343,Classical
35,0.988,0.346,476960,0.00521,0.931,11,0.0765,-38.654,1,0.0412,91.345,0.0965,Classical
26,0.981,0.534,218840,0.057,0.000134,3,0.111,-15.512,0,0.0428,119.328,0.33,Classical
39,0.136,0.355,333813,0.922,0.0138,4,0.265,-7.331,0,0.103,126.937,0.276,Classical
29,0.995,0.0786,220360,0.0609,0.0104,9,0.106,-24.484,0,0.0436,78.44,0.0392,Classical
30,0.979,0.456,-1,0.0645,0.461,2,0.0895,-18.806,1,0.0383,77.596,0.3,Classical
31,0.985,0.258,349160,0.129,0.000178,1,0.682,-20.432,0,0.0557,78.61,0.0395,Classical
35,0.979,0.257,304067,0.141,0.933,3,0.145,-18.323,1,0.0361,94.517,0.0426,Classical
34,0.947,0.125,272107,0.069,0.895,4,0.107,-26.712,0,0.0436,96.061,0.0836,Classical
26,0.684,0.373,100893,0.0737,0.547,5,0.133,-19.416,0,0.0337,97.686,0.424,Classical
22,0.986,0.242,111373,0.162,0.872,4,0.15,-22.415,1,0.0356,159.344,0.903,Classical
26,0.951,0.117,238160,0.139,0.935,4,0.105,-16.982,1,0.034,53.894,0.0554,Classical
32,0.959,0.253,180511,0.259,0.00147,6,0.0858,-13.184,1,0.0385,59.236,0.102,Classical
25,0.994,0.387,259987,0.0205,0.876,5,0.0713,-30.387,0,0.0386,72.227,0.092,Classical
39,0.868,0.242,481955,0.281,0.945,5,0.0687,-16.167,1,0.0567,88.241,0.105,Classical
25,0.947,0.312,476000,0.101,0.292,9,0.212,-22.524,1,0.043,118.339,0.148,Classical
24,0.981,0.0856,474733,0.0335,0.486,6,0.102,-23.9,1,0.0347,173.919,0.0394,Classical
29,0.996,0.204,218000,0.1,0.319,2,0.125,-24.559,0,0.046,130.146,0.0379,Classical
0,0.982,0.548,42360,0.207,0.871,3,0.157,-17.089,1,0.0356,74.553,0.505,Classical
43,0.00298,0.598,-1,0.683,0.0252,10,0.305,-7.748,0,0.0419,116.923,0.591,Classical
36,0.793,0.355,323200,0.429,5.20E-05,4,0.113,-8.541,1,0.0336,89.874,0.101,Classical
32,0.986,0.316,236467,0.0509,0.931,1,0.118,-24.215,0,0.045,68.794,0.0477,Classical
22,0.969,0.298,175013,0.1,0.386,6,0.0833,-19.526,1,0.0549,72.004,0.328,Classical
39,0.737,0.212,156240,0.0105,0.376,1,0.0687,-39.909,0,0.044,81.784,0.142,Classical
0,0.967,0.358,102600,0.0166,0,1,0.255,-28.534,1,0.0691,40.171,0.554,Classical
49,0.993,0.366,254000,0.00363,0.922,5,0.137,-36.759,1,0.035,69.378,0.0852,Classical
15,0.992,0.43,125227,0.00901,0.00763,5,0.0793,-27.296,1,0.0544,134.267,0.0337,Classical
23,0.926,0.0945,225133,0.0827,0.856,7,0.127,-23.199,1,0.04,88.279,0.0359,Classical
47,0.975,0.36,-1,0.366,0.00229,4,0.375,-11.636,1,0.0683,80.491,0.386,Classical
33,0.84,0.192,422133,0.00681,0.0844,10,0.0681,-37.783,1,0.0456,79.046,0.0702,Classical
0,0.986,0.0614,531133,0.0653,0.963,4,0.105,-20.529,1,0.0468,62.451,0.0353,Classical
30,0.93,0.533,357200,0.0391,0.221,4,0.0746,-23.514,1,0.0522,133.458,0.413,Classical
36,0.931,0.276,148493,0.0422,0.934,8,0.17,-30.478,0,0.0312,107.683,0.0845,Classical
56,0.995,0.407,256360,0.00453,0.935,9,0.0798,-30.925,1,0.041,104.957,0.0342,Classical
38,0.00613,0.534,-1,0.922,0.616,4,0.374,-4.696,1,0.239,139.911,0.143,Classical
50,0.989,0.184,174013,0.0327,0.79,5,0.0922,-33.084,1,0.0459,84.783,0.114,Classical
22,0.988,0.173,156400,0.11,0.122,11,0.116,-24.367,1,0.0468,84.963,0.0369,Classical
35,0.971,0.0897,353507,0.00947,0.927,7,0.0838,-27.343,1,0.0404,87.16,0.0313,Classical
15,0.942,0.402,194640,0.0699,0,8,0.105,-14.198,0,0.0433,119.632,0.106,Classical
31,0.926,0.304,289400,0.0972,0.327,4,0.596,-21.299,0,0.0532,85.203,0.211,Classical
30,0.933,0.449,311760,0.203,0.899,11,0.0719,-17.675,1,0.0344,137.966,0.551,Classical
34,0.995,0.33,-1,0.0394,0.888,4,0.165,-20.442,1,0.0419,87.145,0.214,Classical
29,0.992,0.42,448040,0.179,0.873,1,0.0933,-20.606,1,0.0413,131.466,0.266,Classical
41,0.971,0.387,548293,0.107,0.415,1,0.041,-20.816,0,0.045,92.584,0.253,Classical
29,0.975,0.213,220600,0.177,0.869,4,0.079,-17.848,0,0.0292,89.316,0.384,Classical
32,0.985,0.334,596240,0.0431,0.946,8,0.178,-26.986,1,0.0509,66.242,0.0536,Classical
41,0.976,0.165,248147,0.0136,0.562,7,0.0966,-30.763,1,0.0507,99.169,0.0713,Classical
12,0.984,0.35,365520,0.111,0.667,6,0.112,-19.5,1,0.0426,148.453,0.324,Classical
34,0.973,0.169,170173,0.148,0.959,10,0.107,-17.911,1,0.0456,75.41,0.0347,Classical
39,0.978,0.0729,253613,0.241,0.978,3,0.0654,-16.743,0,0.0409,77.101,0.0336,Classical
52,0.978,0.124,275680,0.0179,0.639,10,0.114,-32.271,0,0.0404,96.272,0.041,Classical
50,0.965,0.357,115160,0.0271,0.85,2,0.0889,-30.006,1,0.0335,64.478,0.172,Classical
41,0.00225,0.239,271080,0.851,0.000131,4,0.0872,-6.741,1,0.0404,89.815,0.167,Classical
35,0.972,0.224,142867,0.201,0.902,9,0.15,-9.759,1,0.0298,91.084,0.121,Classical
33,0.937,0.339,68600,0.318,0.934,11,0.226,-20.949,1,0.0421,153.77,0.838,Classical
36,0.833,0.423,252000,0.225,0.0263,4,0.172,-20.299,0,0.0385,125.3,0.172,Classical
37,0.981,0.32,216000,0.257,0.0142,4,0.103,-18.53,0,0.0367,93.834,0.252,Classical
32,0.944,0.324,467500,0.319,0.845,11,0.261,-15.081,0,0.0372,135.298,0.288,Classical
45,0.99,0.148,169013,0.125,0.496,11,0.109,-19.563,1,0.0494,172.282,0.121,Classical
40,0.968,0.176,-1,0.275,0.000177,2,0.106,-14.729,1,0.0371,103.964,0.087,Classical
51,0.996,0.418,93507,0.00869,0.962,11,0.105,-37.257,1,0.0455,87.273,0.42,Classical
34,0.642,0.439,101813,0.0817,0.375,11,0.0775,-33.351,1,0.0367,157.886,0.84,Classical
39,0.958,0.462,84147,0.0592,0.918,6,0.103,-23.432,1,0.0505,114.155,0.0822,Classical
47,0.994,0.389,422587,0.13,0.897,2,0.124,-22.729,1,0.0384,135.197,0.363,Classical
31,0.99,0.254,391973,0.00521,0.919,10,0.0992,-32.431,1,0.035,64.304,0.058,Classical
23,0.719,0.186,626733,0.0439,0.276,6,0.185,-28.438,0,0.0368,107.297,0.0377,Classical
32,0.944,0.138,106800,0.0384,0.987,4,0.106,-31.042,1,0.0411,141.929,0.0637,Classical
34,0.995,0.336,211533,0.0688,0.868,10,0.0818,-24.691,0,0.038,62.908,0.133,Classical
26,0.958,0.316,164000,0.143,0.857,11,0.133,-18.605,1,0.037,154.381,0.36,Classical
0,0.969,0.615,27179,0.153,0,3,0.852,-20.561,0,0.498,71.54,0.386,Classical
36,0.995,0.237,372760,0.0133,0.906,5,0.137,-39.546,0,0.0375,71.787,0.272,Classical
25,0.953,0.147,256080,0.176,0.866,8,0.108,-23.026,1,0.0376,75.349,0.112,Classical
25,0.996,0.36,198053,0.0612,0.885,12,0.11,-25.708,1,0.0447,92.864,0.11,Classical
15,0.818,0.505,40996,0.161,0,12,0.288,-21.945,1,0.165,120.038,0.289,Classical
38,0.975,0.418,177853,0.0585,0.00287,12,0.115,-15.772,1,0.0329,98.185,0.236,Classical
27,0.994,0.274,142973,0.0323,0.875,6,0.0846,-30.102,0,0.0379,65.493,0.0946,Classical
43,0.995,0.369,375360,0.0206,0.888,5,0.109,-26.218,1,0.037,131.913,0.0374,Classical
27,0.99,0.107,201253,0.0105,0.92,6,0.0954,-35.31,1,0.0464,85.882,0.178,Classical
41,4.43E-06,0.466,266973,0.968,0.00309,4,0.103,-5.03,1,0.101,155.1,0.474,Classical
24,0.976,0.126,262240,0.111,0.918,7,0.732,-20.578,1,0.0387,61.198,0.0385,Classical
33,0.973,0.0715,303666,0.141,0.971,3,0.113,-18.3,0,0.0406,77.285,0.0759,Classical
38,0.887,0.181,163453,0.157,0.95,10,0.17,-19.318,1,0.0391,82.378,0.162,Classical
26,0.993,0.128,171960,0.0392,0.935,11,0.124,-27.737,1,0.0539,73.166,0.0381,Classical
25,0.735,0.153,259267,0.0314,0.0143,1,0.144,-31.809,1,0.0443,104.542,0.0317,Classical
49,0.746,0.0829,245533,0.301,0.851,11,0.112,-14.301,1,0.0418,171.288,0.0752,Classical
37,0.991,0.152,286333,0.0226,0.00792,1,0.0684,-30.574,0,0.0467,79.394,0.0345,Classical
43,0.883,0.183,342267,0.315,0.00035,12,0.17,-9.313,0,0.0344,75.91,0.16,Classical
21,0.979,0.299,186933,0.122,0.891,2,0.202,-31.465,1,0.0314,140.84,0.646,Classical
33,0.974,0.36,189213,0.27,0.097,11,0.21,-19.325,1,0.0424,104.776,0.146,Classical
38,0.959,0.206,311227,0.0549,0.0205,6,0.0908,-24.583,0,0.0551,82.216,0.0394,Classical
0,0.976,0.309,341600,0.16,0.649,7,0.156,-21.853,1,0.0372,71.399,0.158,Classical
49,0.918,0.158,254933,0.08,0.954,4,0.081,-17.931,1,0.0441,108.629,0.0427,Classical
40,0.384,0.519,579467,0.38,0.889,2,0.0659,-22.881,0,0.0378,112.145,0.72,Classical
0,0.966,0.196,281520,0.109,4.85E-06,10,0.615,-17.711,1,0.0584,76.987,0.0395,Classical
31,0.938,0.256,-1,0.081,0.919,6,0.0523,-22.492,1,0.0411,104.221,0.0698,Classical
33,0.984,0.501,108227,0.00135,0.662,8,0.0851,-30.02,0,0.0559,69.966,0.144,Classical
40,0.874,0.0742,327400,0.0459,0.935,1,0.0905,-27.364,0,0.0453,80.091,0.029,Classical
23,0.982,0.345,-1,0.105,0.911,4,0.0815,-21.315,1,0.038,135.093,0.217,Classical
0,0.973,0.329,351347,0.231,0.95,6,0.11,-17.475,1,0.0387,135.116,0.258,Classical
36,0.751,0.243,246183,0.439,0.781,4,0.115,-11.974,1,0.0343,104.081,0.0738,Classical
41,0.995,0.416,292587,0.0046,0.902,6,0.0736,-35.09,1,0.05,123.226,0.218,Classical
35,0.972,0.0834,237133,0.0359,0.97,9,0.102,-28.629,1,0.0371,82,0.0382,Classical
30,0.815,0.221,455263,0.161,0.749,10,0.113,-13.976,1,0.0357,100.023,0.034,Classical
25,0.927,0.0653,575013,0.036,0.341,2,0.139,-29.005,0,0.0352,69.503,0.0323,Classical
36,0.929,0.306,157994,0.341,0.913,4,0.162,-16.957,0,0.0359,151.375,0.383,Classical
50,0.945,0.147,223028,0.0916,0.671,4,0.0931,-21.506,1,0.0461,159.144,0.079,Classical
40,0.941,0.522,-1,0.192,0.873,1,0.147,-20.5,1,0.0336,126.081,0.683,Classical
42,0.813,0.461,205182,0.399,0.0138,9,0.911,-7.894,1,0.0244,97.381,0.168,Classical
33,0.967,0.185,-1,0.0594,0.0574,9,0.102,-26.269,1,0.0446,91.909,0.038,Classical
37,0.979,0.574,89867,0.0562,0.855,9,0.289,-19.28,1,0.0382,111.349,0.483,Classical
25,0.95,0.204,235907,0.177,0.875,1,0.111,-16.339,1,0.0428,66.12,0.0366,Classical
30,0.926,0.2,152307,0.0112,0.954,12,0.108,-30.959,0,0.0394,59.817,0.0386,Classical
0,0.926,0.21,495827,0.137,1.70E-06,5,0.525,-23.011,1,0.0882,75.904,0.141,Classical
36,0.892,0.144,99787,0.213,0.886,4,0.0706,-16.016,1,0.0352,140.011,0.0433,Classical
