popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_genre
27,0.256,0.638,174800,0.799,2.86E-05,7,0.3,-5.84,1,0.0509,122.977,0.9,Blues
25,0.42,0.701,265560,0.233,0.475,1,0.111,-16.424,1,0.0461,128.78,0.405,Blues
21,0.188,0.35,837160,0.319,0.767,8,0.959,-9.307,0,0.0299,112.871,0.0685,Blues
71,0.475,0.684,250000,0.481,6.57E-05,6,0.118,-12.59,1,0.0384,115.078,0.784,Blues
36,0.00186,0.321,247507,0.459,0.308,11,0.0708,-13.746,1,0.038,168.79,0.72,Blues
22,0.409,0.496,133146,0.42,0.000367,1,0.095,-9.043,1,0.0589,126.339,0.684,Blues
33,0.0703,0.774,238173,0.773,0.000576,9,0.0465,-6.295,0,0.0413,102.98,0.914,Blues
34,0.479,0.683,183933,0.756,1.80E-06,6,0.359,-5.909,1,0.0311,119.972,0.765,Blues
29,0.911,0.658,178067,0.249,2.57E-05,9,0.115,-11.111,1,0.128,80.891,0.853,Blues
41,0.329,0.709,173453,0.45,1.17E-06,12,0.0873,-7.047,1,0.0354,113.69,0.645,Blues
39,0.874,0.671,133960,0.233,0.00016,3,0.12,-18.003,0,0.0378,108.063,0.486,Blues
42,0.198,0.295,-1,0.72,0.0467,5,0.0941,-9.51,1,0.0634,116.229,0.222,Blues
47,0.017,0.518,232947,0.879,0.429,10,0.151,-6.644,0,0.0374,95.403,0.626,Blues
32,0.312,0.722,284533,0.412,2.50E-05,8,0.0448,-14.3,0,0.0267,105.927,0.91,Blues
38,0.751,0.339,328400,0.28,0.137,8,0.101,-14.282,0,0.0332,158.106,0.562,Blues
27,0.00102,0.244,-1,0.947,0.0254,8,0.16,-4.293,1,0.152,181.878,0.792,Blues
24,0.994,0.589,180976,0.116,0.0419,4,0.122,-17.218,1,0.0463,97.815,0.577,Blues
36,0.115,0.658,185773,0.525,2.75E-06,11,0.0563,-14.162,1,0.035,128.624,0.759,Blues
50,0.000421,0.263,586400,0.828,0.018,8,0.232,-8.225,0,0.0412,99.092,0.584,Blues
28,0.0227,0.267,317040,0.737,0.0115,6,0.12,-5.627,1,0.0507,143.213,0.302,Blues
48,0.545,0.606,183027,0.301,0.00194,4,0.0419,-11.402,1,0.0423,100.979,0.457,Blues
41,0.806,0.433,246253,0.583,0.000643,1,0.0989,-6.922,1,0.0686,84.414,0.498,Blues
37,0.0562,0.686,292440,0.648,0.00133,3,0.106,-7.442,1,0.0594,117.266,0.805,Blues
53,0.611,0.541,218520,0.342,0.000527,6,0.0952,-11.753,1,0.0467,87.594,0.49,Blues
45,0.0134,0.527,-1,0.606,0.00029,9,0.418,-6.799,1,0.0305,105.509,0.267,Blues
34,0.941,0.72,276107,0.142,0.0969,8,0.09,-18.26,0,0.05,107.134,0.64,Blues
26,0.0186,0.363,-1,0.902,0.000114,7,0.373,-14.837,0,0.083,171.375,0.574,Blues
28,0.0267,0.431,-1,0.719,3.74E-06,6,0.303,-5.697,1,0.0412,103.555,0.572,Blues
48,0.221,0.722,337987,0.189,0,8,0.101,-15.957,1,0.0554,139.143,0.592,Blues
36,0.98,0.676,188533,0.252,7.38E-05,7,0.11,-14.01,1,0.039,83.901,0.483,Blues
39,0.823,0.495,160840,0.373,0,4,0.0901,-10.609,0,0.0377,106.068,0.729,Blues
20,0.00611,0.709,251040,0.727,0.00553,5,0.236,-10.305,0,0.0427,102.026,0.95,Blues
26,0.918,0.661,164613,0.175,6.00E-06,9,0.353,-15.486,1,0.0433,104.251,0.646,Blues
38,0.0759,0.263,315307,0.833,7.34E-05,6,0.303,-12.319,1,0.135,144.734,0.556,Blues
33,0.0674,0.633,293560,0.707,0.000247,4,0.195,-6.862,1,0.0361,108.758,0.558,Blues
30,0.00219,0.497,128787,0.92,0.814,9,0.16,-3.098,1,0.0491,82.87,0.663,Blues
35,0.662,0.644,198529,0.483,0.00545,1,0.134,-6.2,1,0.0609,75.856,0.468,Blues
41,0.000432,0.654,252760,0.791,0.00323,9,0.0928,-7.457,1,0.0261,125.11,0.371,Blues
55,0.237,0.557,275800,0.752,2.19E-06,1,0.124,-8.169,1,0.0566,74.108,0.687,Blues
40,0.779,0.709,153400,0.698,7.97E-05,9,0.0933,-11.105,0,0.0359,141.151,0.97,Blues
0,0.661,0.627,232895,0.388,0.61,8,0.929,-12.5,0,0.0506,109.122,0.443,Blues
59,0.0714,0.59,254467,0.929,0.000153,6,0.0598,-3.236,1,0.0478,119.818,0.674,Blues
28,0.497,0.462,269165,0.478,0.772,8,0.852,-9.774,0,0.0376,79.532,0.205,Blues
27,0.935,0.646,187267,0.217,0.000316,6,0.0994,-14.986,1,0.0591,75.371,0.409,Blues
33,0.00449,0.61,216933,0.722,0.0803,8,0.0651,-6.523,0,0.0762,126.914,0.514,Blues
32,0.0948,0.66,347267,0.402,0.000134,7,0.232,-8.176,0,0.0363,123.886,0.113,Blues
36,0.967,0.697,177200,0.215,0.00486,1,0.0837,-13.85,1,0.0898,102.872,0.753,Blues
46,0.716,0.755,272573,0.807,1.25E-06,12,0.245,-6.08,0,0.0784,114.053,0.904,Blues
37,0.689,0.412,481333,0.21,2.97E-05,9,0.583,-17.232,0,0.184,157.239,0.594,Blues
22,0.489,0.606,-1,0.684,0.358,9,0.093,-11.142,0,0.0343,109.332,0.876,Blues
12,0.427,0.281,256747,0.366,0.454,8,0.298,-14.177,0,0.0295,141.378,0.171,Blues
30,0.0565,0.66,214222,0.805,0.813,9,0.223,-6.244,1,0.0308,131.833,0.595,Blues
24,0.0269,0.52,488773,0.902,0.161,4,0.792,-8.255,1,0.0437,106.997,0.513,Blues
39,0.0201,0.405,226707,0.812,0.694,5,0.206,-8.046,0,0.055,156.963,0.676,Blues
27,0.771,0.562,332093,0.744,0.284,3,0.909,-12.429,1,0.0812,125.366,0.661,Blues
29,0.000523,0.388,198292,0.91,0.00031,4,0.286,-5.206,0,0.0619,167.03,0.497,Blues
61,0.491,0.545,288053,0.467,0.175,12,0.0805,-10.862,1,0.0305,113.713,0.444,Blues
28,0.182,0.273,359600,0.415,0.00237,4,0.0815,-16.422,0,0.0618,90.309,0.635,Blues
69,0.176,0.631,181067,0.69,0,6,0.121,-6.676,1,0.0531,94.574,0.938,Blues
30,0.624,0.534,153293,0.376,3.97E-05,10,0.0764,-13.56,0,0.109,201.043,0.801,Blues
48,0.0325,0.475,168613,0.705,0,11,0.0693,-6.538,1,0.0619,155.6,0.471,Blues
27,0.0146,0.626,-1,0.58,0.13,11,0.115,-10.859,1,0.0272,95.491,0.776,Blues
42,0.205,0.51,221280,0.688,0,11,0.16,-5.952,1,0.0322,129.795,0.44,Blues
32,0.113,0.484,265973,0.718,4.06E-06,3,0.1,-9.44,0,0.0383,175.219,0.925,Blues
47,0.0926,0.56,249098,0.828,6.04E-05,10,0.101,-4.314,1,0.0317,92.478,0.567,Blues
35,0.019,0.665,189307,0.468,0,9,0.0987,-9.558,1,0.027,109.432,0.699,Blues
46,0.646,0.445,244480,0.263,1.49E-06,9,0.868,-12.276,1,0.0253,77.086,0.188,Blues
57,0.119,0.637,207093,0.89,6.72E-05,11,0.103,-4.872,1,0.0677,127.689,0.923,Blues
26,0.00313,0.378,155480,0.959,1.41E-06,6,0.0616,-4.878,1,0.317,108.943,0.485,Blues
35,0.239,0.556,198320,0.867,0,11,0.0874,-4.904,1,0.0321,133.073,0.81,Blues
48,0.903,0.604,-1,0.51,2.19E-05,3,0.71,-9.323,0,0.0544,124.012,0.916,Blues
40,0.000477,0.278,210000,0.835,0.00644,11,0.15,-3.607,0,0.0343,72.835,0.681,Blues
41,0.00494,0.552,-1,0.651,0.0349,8,0.132,-10.624,0,0.229,161.548,0.533,Blues
34,0.0122,0.363,414893,0.778,0.543,1,0.167,-8.785,0,0.069,153.233,0.521,Blues
35,0.123,0.52,146773,0.454,1.04E-05,8,0.0875,-10.63,1,0.034,105.241,0.624,Blues
27,0.166,0.344,323933,0.985,0.0593,6,0.965,-6.307,1,0.0821,191.962,0.286,Blues
58,0.111,0.442,301267,0.616,0.00321,6,0.0993,-11.417,1,0.0294,122.267,0.746,Blues
37,0.857,0.393,338333,0.385,0.134,9,0.26,-9.393,0,0.0272,98.053,0.24,Blues
39,0.406,0.491,261067,0.482,0.661,11,0.172,-14.478,1,0.0641,126.797,0.593,Blues
21,0.00911,0.33,424960,0.591,0.00333,9,0.17,-7.251,0,0.0383,144.291,0.349,Blues
41,0.0257,0.459,225861,0.494,0,3,0.556,-9.57,1,0.0397,87.129,0.504,Blues
30,0.299,0.484,283867,0.573,0.00393,6,0.261,-16.622,1,0.0611,113.563,0.313,Blues
39,0.278,0.542,286440,0.924,0.000437,2,0.0825,-2.428,0,0.0829,82.666,0.686,Blues
42,0.425,0.607,258893,0.783,0.0135,12,0.21,-11.262,1,0.0419,109.396,0.774,Blues
38,0.731,0.46,-1,0.807,4.52E-05,12,0.0799,-7.237,1,0.086,143.001,0.456,Blues
28,0.00286,0.453,158013,0.958,8.90E-05,4,0.161,-4.679,1,0.118,154.476,0.414,Blues
37,0.693,0.426,272840,0.888,0.00117,9,0.339,-5.052,0,0.21,116.267,0.541,Blues
35,0.0689,0.365,407267,0.817,0.00197,6,0.407,-3.984,1,0.0865,149.625,0.565,Blues
32,0.247,0.541,173587,0.749,8.90E-05,3,0.359,-6.511,0,0.105,144.659,0.65,Blues
31,0.219,0.558,221573,0.808,0.000719,3,0.107,-9.816,1,0.0696,187.452,0.943,Blues
28,0.118,0.497,335160,0.868,0.461,6,0.188,-7.276,1,0.0351,148.377,0.566,Blues
39,0.0068,0.484,278257,0.895,0.00082,3,0.307,-6.51,0,0.0402,168.057,0.674,Blues
36,0.786,0.528,141960,0.645,0,4,0.0441,-9.446,1,0.0916,151.403,0.756,Blues
29,0.197,0.404,219620,0.387,0.0942,4,0.153,-13.539,1,0.0317,112.621,0.056,Blues
34,0.676,0.362,148107,0.469,0.000155,11,0.0901,-5.886,0,0.031,168.093,0.328,Blues
47,0.328,0.798,219960,0.538,0.00206,11,0.182,-11.412,1,0.0363,81.018,0.677,Blues
35,0.408,0.292,577973,0.627,0.774,1,0.489,-6.971,1,0.0381,84.089,0.626,Blues
33,0.277,0.371,375560,0.601,0.0178,6,0.0893,-3.113,0,0.0337,137.643,0.402,Blues
37,0.869,0.674,202627,0.154,2.67E-06,4,0.0855,-14.678,1,0.0319,75.946,0.347,Blues
51,0.434,0.711,-1,0.483,0.012,3,0.0284,-11.211,1,0.0298,91.652,0.884,Blues
33,0.374,0.357,159107,0.476,4.65E-06,1,0.333,-9.592,1,0.036,113.403,0.468,Blues
30,0.791,0.653,282987,0.206,0.00162,1,0.0817,-11.978,0,0.0288,136.984,0.522,Blues
26,0.694,0.393,281547,0.671,0.102,1,0.726,-10.103,1,0.0563,201.71,0.899,Blues
37,0.822,0.751,131027,0.547,0,9,0.16,-8.068,0,0.0615,125.346,0.784,Blues
58,0.157,0.455,249768,0.765,0.212,11,0.244,-11.99,1,0.041,94.851,0.288,Blues
35,0.7,0.51,182733,0.129,0,4,0.148,-18.786,1,0.0378,90.092,0.449,Blues
28,0.403,0.701,223500,0.592,0.00592,4,0.0927,-8.728,1,0.0446,169.868,0.829,Blues
38,0.000796,0.514,203647,0.816,3.40E-06,1,0.451,-5.229,0,0.0335,123.974,0.53,Blues
33,0.667,0.171,159103,0.456,1.18E-06,10,0.199,-6.608,1,0.0326,67.068,0.468,Blues
39,0.00766,0.39,-1,0.852,0.603,4,0.319,-4.601,1,0.049,77.781,0.728,Blues
38,0.000379,0.232,189160,0.968,0.136,11,0.938,-5.597,1,0.102,188.686,0.419,Blues
26,0.884,0.62,204773,0.414,0.867,11,0.221,-11.021,1,0.0358,118.485,0.851,Blues
36,0.0959,0.433,380213,0.447,0.0317,1,0.0507,-12.874,0,0.0275,94.518,0.652,Blues
34,0.691,0.391,218189,0.474,0.00452,4,0.0615,-13.89,0,0.0568,141.9,0.752,Blues
29,2.47E-05,0.4,243027,0.576,0.901,5,0.0962,-12.06,1,0.029,131.789,0.586,Blues
68,0.247,0.683,356600,0.551,2.12E-05,6,0.0471,-10.164,0,0.0315,124.585,0.962,Blues
38,0.081,0.491,196680,0.791,6.87E-06,11,0.447,-8.801,1,0.036,93.116,0.88,Blues
39,0.214,0.837,224867,0.526,0,4,0.0768,-11.744,1,0.0449,121.587,0.858,Blues
36,0.135,0.513,417533,0.887,0.00207,4,0.0997,-6.569,0,0.0566,117.481,0.512,Blues
40,0.733,0.396,191000,0.191,0,7,0.112,-12.196,1,0.0333,81.324,0.43,Blues
21,0.252,0.598,263507,0.566,0,5,0.0709,-5.966,1,0.0281,75.915,0.558,Blues
33,0.22,0.316,486133,0.585,0.732,6,0.975,-7.705,0,0.0407,181.084,0.575,Blues
24,0.867,0.549,247187,0.318,1.96E-05,2,0.106,-9.566,1,0.0302,78.186,0.189,Blues
24,0.26,0.439,341933,0.948,0.0225,4,0.365,-4.095,1,0.038,104.775,0.81,Blues
25,0.00107,0.496,208490,0.846,0.00423,1,0.0594,-4.357,0,0.0478,124.361,0.933,Blues
23,0.0268,0.384,308747,0.926,0.069,1,0.0869,-6.532,1,0.0674,140.399,0.811,Blues
26,0.00224,0.201,220318,0.824,0.00102,8,0.136,-5.086,1,0.042,102.966,0.569,Blues
24,0.179,0.614,310707,0.47,0.0561,6,0.87,-7.958,0,0.0329,88.163,0.238,Blues
29,0.363,0.723,298533,0.459,1.42E-05,3,0.0951,-8.684,0,0.0461,98.086,0.224,Blues
29,0.000806,0.381,119133,0.81,0.0456,6,0.495,-4.726,1,0.042,151.129,0.66,Blues
32,0.0407,0.428,205293,0.925,8.77E-06,1,0.124,-4.138,1,0.0419,97.259,0.658,Blues
54,0.00179,0.61,190467,0.762,0.000432,6,0.28,-2.703,1,0.0271,106.029,0.727,Blues
42,0.103,0.573,207989,0.67,0,5,0.105,-4.757,0,0.0723,169.809,0.681,Blues
50,0.111,0.633,275067,0.842,0,11,0.139,-4.642,1,0.0262,114.449,0.674,Blues
37,0.624,0.579,145267,0.618,1.29E-05,8,0.412,-8.237,1,0.0275,112.07,0.897,Blues
42,0.395,0.799,204133,0.524,1.42E-06,11,0.124,-12.439,1,0.0489,110.441,0.791,Blues
35,0.804,0.711,146760,0.803,0.000165,4,0.271,-6.229,1,0.0477,156.695,0.892,Blues
35,0.808,0.539,-1,0.276,4.10E-06,7,0.127,-12.152,1,0.0249,72.062,0.671,Blues
31,0.235,0.839,158707,0.658,8.92E-06,8,0.0436,-9.902,0,0.0644,117.91,0.96,Blues
30,0.413,0.432,-1,0.788,0.00898,12,0.217,-6.697,1,0.0537,174.514,0.9,Blues
26,0.0655,0.65,262240,0.848,1.08E-06,5,0.071,-7.068,0,0.0455,100.535,0.948,Blues
28,0.173,0.608,226747,0.592,0,6,0.349,-6.312,1,0.0493,174.094,0.642,Blues
40,0.587,0.707,202053,0.708,1.46E-05,4,0.0764,-7.543,1,0.117,126.696,0.908,Blues
31,0.00388,0.283,210200,0.916,0.00597,1,0.738,-4.854,1,0.345,135.338,0.617,Blues
23,6.99E-05,0.422,237573,0.866,0.893,11,0.031,-6.752,0,0.0447,120.948,0.742,Blues
42,0.109,0.503,227416,0.651,0,3,0.131,-6.638,0,0.0319,84.467,0.697,Blues
33,0.646,0.551,-1,0.379,7.08E-06,10,0.106,-10.682,0,0.0437,122.499,0.166,Blues
37,0.00375,0.586,356400,0.781,3.41E-05,12,0.133,-5.877,1,0.252,128.972,0.265,Blues
38,0.0924,0.35,259533,0.449,0.0803,8,0.0866,-7.762,0,0.0403,84.036,0.188,Blues
35,0.248,0.49,231267,0.71,0.0193,1,0.13,-7.025,0,0.0557,159.858,0.667,Blues
50,0.0155,0.606,287493,0.834,0.0244,11,0.133,-6.101,1,0.0369,143.681,0.459,Blues
21,0.0313,0.608,203693,0.74,0,3,0.102,-4.576,1,0.0313,87.087,0.841,Blues
29,0.467,0.629,214440,0.819,0.115,4,0.321,-9.118,1,0.166,100.325,0.489,Blues
2,0.0777,0.306,264973,0.522,1.74E-05,4,0.366,-12.016,1,0.0371,143.137,0.648,Blues
25,0.0166,0.584,156096,0.912,0,11,0.12,-4.627,1,0.032,133.928,0.788,Blues
26,0.00544,0.535,136400,0.902,2.03E-06,1,0.0826,-7.394,1,0.27,133.791,0.658,Blues
46,0.322,0.397,347640,0.773,0.553,11,0.27,-5.931,0,0.0456,93.148,0.844,Blues
24,0.0737,0.523,207611,0.808,1.11E-06,6,0.0408,-6.285,0,0.0674,159.804,0.586,Blues
32,0.0711,0.604,494825,0.659,0.00594,6,0.905,-8.152,0,0.0288,94.761,0.696,Blues
27,0.394,0.474,340474,0.939,0.666,4,0.719,-5.786,1,0.0871,163.488,0.899,Blues
27,0.742,0.662,181747,0.446,0.084,8,0.099,-15.282,1,0.0304,130.744,0.886,Blues
54,0.51,0.388,-1,0.532,3.06E-06,5,0.0974,-8.685,1,0.102,173.586,0.845,Blues
43,0.206,0.79,166067,0.349,0,2,0.168,-13.265,1,0.065,115.365,0.696,Blues
42,0.462,0.695,-1,0.323,0.268,12,0.239,-10.806,1,0.0431,119.175,0.495,Blues
44,0.00126,0.174,278160,0.974,5.30E-05,6,0.681,-3.312,1,0.0798,146.398,0.102,Blues
35,0.0502,0.539,250333,0.978,0.0187,11,0.885,-5.375,1,0.0807,121.837,0.758,Blues
57,0.808,0.54,307053,0.681,0,8,0.162,-5.44,1,0.0508,88.385,0.794,Blues
36,1.76E-05,0.34,350213,0.81,0.778,6,0.14,-5.957,1,0.0399,128.753,0.174,Blues
38,0.0168,0.402,-1,0.818,0.0211,1,0.0962,-6.588,1,0.0496,91.938,0.562,Blues
26,0.0661,0.407,-1,0.728,0.00402,1,0.739,-6.192,0,0.0304,178.495,0.858,Blues
34,0.115,0.601,206886,0.674,0.00173,9,0.187,-6.555,1,0.028,106.999,0.853,Blues
30,0.22,0.569,266933,0.483,0,3,0.0856,-9.908,1,0.0358,75.958,0.713,Blues
31,0.0208,0.796,-1,0.402,2.70E-05,12,0.0274,-13.677,1,0.164,114.838,0.741,Blues
33,5.47E-05,0.154,171547,0.982,0.923,1,0.0943,-3.133,0,0.321,82.898,0.102,Blues
44,0.132,0.692,237120,0.836,0.00105,8,0.425,-6.643,1,0.034,106.604,0.674,Blues
37,0.522,0.708,181040,0.248,2.70E-06,4,0.146,-9.894,1,0.0752,132.53,0.612,Blues
32,0.401,0.472,255173,0.671,0.000265,6,0.113,-12.15,1,0.0547,132.031,0.512,Blues
21,0.256,0.77,313360,0.507,0,11,0.13,-5.832,0,0.0707,116.005,0.531,Blues
40,0.225,0.455,241608,0.455,1.16E-05,4,0.151,-8.883,1,0.0336,79.872,0.223,Blues
32,0.00674,0.505,179440,0.62,2.36E-06,1,0.359,-10.51,1,0.0364,115.471,0.746,Blues
51,0.88,0.188,224227,0.307,0.000832,11,0.307,-12.212,1,0.0305,89.107,0.165,Blues
28,0.108,0.591,192240,0.855,0.0458,4,0.236,-6.616,1,0.0373,127.652,0.798,Blues
36,0.463,0.358,590200,0.567,0.0683,8,0.25,-7.322,0,0.0762,125.638,0.23,Blues
31,0.0212,0.371,197493,0.61,0.0673,3,0.0905,-7.279,0,0.0356,73.764,0.324,Blues
25,0.0168,0.613,336213,0.811,0.0479,11,0.0753,-5.234,0,0.0439,115.046,0.665,Blues
34,0.0103,0.422,228307,0.725,3.44E-06,1,0.0942,-8.81,1,0.0396,166.506,0.74,Blues
28,0.92,0.343,156400,0.187,6.78E-06,4,0.136,-12.742,1,0.0366,140.57,0.192,Blues
35,0.0582,0.578,288467,0.519,0.178,6,0.0777,-7.79,1,0.027,115.431,0.557,Blues
38,0.98,0.674,267790,0.318,0.00144,4,0.11,-6.825,1,0.0281,91.257,0.189,Blues
24,0.787,0.459,328533,0.546,2.24E-06,11,0.11,-10.605,1,0.0381,98.605,0.39,Blues
28,0.778,0.583,191520,0.372,0.000366,6,0.0902,-10.036,1,0.0328,166.047,0.359,Blues
25,0.00982,0.291,274000,0.966,0.00413,1,0.0996,-3.62,1,0.215,185.335,0.65,Blues
28,0.467,0.539,370333,0.707,0.0128,4,0.126,-10.631,1,0.0315,143.887,0.925,Blues
27,0.0327,0.82,247760,0.642,0,9,0.141,-9.916,0,0.177,93.74,0.594,Blues
48,0.176,0.408,-1,0.664,0.0292,5,0.0954,-7.005,0,0.0352,166.393,0.447,Blues
19,0.0646,0.884,273451,0.342,0.000265,11,0.117,-11.492,1,0.0533,114.991,0.622,Blues
40,0.00205,0.599,494800,0.508,0.725,1,0.0967,-15.301,0,0.0489,115.773,0.843,Blues
36,0.772,0.776,463267,0.279,0.134,8,0.0567,-10.45,0,0.0615,135.866,0.509,Blues
38,0.000479,0.327,185293,0.873,0.0148,9,0.15,-6.049,0,0.0522,158.692,0.371,Blues
24,0.871,0.671,448987,0.391,0.0265,11,0.136,-13.43,1,0.121,106.225,0.288,Blues
29,0.0114,0.366,206973,0.983,0.000215,6,0.717,-5.763,1,0.104,152.81,0.399,Blues
23,0.263,0.782,336093,0.552,0,11,0.361,-13.953,1,0.412,81.097,0.969,Blues
29,0.877,0.498,300791,0.342,0.0784,4,0.407,-13.847,1,0.0287,82.195,0.417,Blues
44,0.606,0.311,214893,0.463,2.15E-05,10,0.263,-10.838,1,0.0601,159.401,0.594,Blues
65,0.00322,0.63,241080,0.788,0.0237,9,0.0883,-6.7,1,0.0298,120.059,0.63,Blues
51,0.144,0.549,-1,0.294,0.798,4,0.108,-13.181,0,0.0337,115.299,0.146,Blues
26,0.00217,0.335,146227,0.979,0.897,9,0.0988,1.949,1,0.0759,121.296,0.0376,Blues
25,0.426,0.589,253093,0.346,0,6,0.0453,-13.052,1,0.0546,138.94,0.788,Blues
33,0.0215,0.532,207335,0.908,5.38E-05,11,0.618,-2.499,1,0.121,142.088,0.5,Blues
35,0.856,0.661,182093,0.217,0,7,0.158,-12.019,0,0.0361,70.898,0.367,Blues
26,0.314,0.629,236027,0.471,5.91E-06,5,0.0936,-11.197,1,0.0304,121.039,0.814,Blues
27,0.735,0.804,-1,0.779,1.54E-06,4,0.278,-7.414,1,0.0455,117.437,0.978,Blues
1,0.000373,0.307,206507,0.691,0.283,11,0.514,-11.375,1,0.0361,124.346,0.516,Blues
38,0.0144,0.602,-1,0.782,0.234,2,0.122,-6.722,1,0.0482,108.096,0.826,Blues
44,0.318,0.396,260133,0.708,0,1,0.106,-4.864,1,0.0446,94.863,0.204,Blues
29,0.974,0.283,207267,0.00957,0.0148,2,0.663,-23.98,1,0.0422,79.233,0.237,Blues
18,0.0108,0.496,309747,0.705,0.153,5,0.416,-7.598,1,0.0341,96.194,0.637,Blues
30,0.244,0.456,225080,0.576,7.39E-06,10,0.136,-5.875,1,0.0299,129.637,0.382,Blues
29,0.374,0.541,268933,0.81,0.00167,9,0.596,-8.279,1,0.052,154.122,0.745,Blues
29,0.772,0.291,226689,0.614,0,2,0.109,-5.476,0,0.0365,118.621,0.491,Blues
38,0.585,0.828,306293,0.605,0.00142,11,0.247,-7.083,0,0.0312,107.186,0.959,Blues
31,0.177,0.967,290240,0.666,0.000748,11,0.0512,-4.065,1,0.161,116.013,0.897,Blues
41,0.254,0.66,170600,0.781,0,6,0.196,-9.525,1,0.0323,95.754,0.875,Blues
38,0.0969,0.438,709333,0.78,0.794,6,0.723,-11.26,1,0.0579,138.933,0.84,Blues
31,0.546,0.525,465813,0.472,0.645,11,0.697,-10.438,1,0.0332,79.226,0.56,Blues
58,0.226,0.72,274893,0.716,0.00335,1,0.0932,-8.773,1,0.0723,144.376,0.953,Blues
32,0.00308,0.604,304632,0.788,0.146,2,0.0614,-5.272,0,0.0267,111.093,0.859,Blues
49,0.00992,0.594,225013,0.814,0.000447,6,0.577,-6.007,1,0.0391,152.936,0.297,Blues
26,0.858,0.573,326600,0.662,3.23E-05,6,0.365,-8.825,1,0.182,113.926,0.756,Blues
40,0.464,0.829,131827,0.551,0.119,5,0.163,-15.402,1,0.0408,102.399,0.716,Blues
28,0.418,0.513,305120,0.399,0,3,0.111,-6.843,1,0.0341,123.712,0.435,Blues
35,0.00518,0.515,194875,0.806,0.00066,2,0.13,-7.703,0,0.0404,135.098,0.701,Blues
30,0.239,0.737,-1,0.372,1.60E-06,11,0.0459,-16.876,1,0.0301,132.089,0.886,Blues
31,0.408,0.877,153853,0.448,0.275,12,0.117,-10.434,1,0.0467,120.311,0.707,Blues
29,0.161,0.601,327997,0.857,0,6,0.161,-4.365,1,0.0862,124.929,0.5,Blues
54,0.798,0.403,154533,0.284,0,2,0.142,-14.014,1,0.0338,176.537,0.686,Blues
30,0.0752,0.616,243973,0.859,1.19E-05,6,0.24,-4.761,1,0.0949,90.662,0.641,Blues
22,0.175,0.73,195027,0.534,0.000185,11,0.0462,-6.639,0,0.0419,113.912,0.709,Blues
31,0.563,0.665,180707,0.491,7.25E-06,10,0.233,-8.261,1,0.0326,128.998,0.47,Blues
36,0.777,0.622,270560,0.472,0.000896,11,0.901,-7.776,1,0.0271,89.619,0.225,Blues
30,0.995,0.666,180840,0.0613,0.00252,9,0.114,-12.191,1,0.044,84.798,0.621,Blues
28,0.0132,0.574,292160,0.945,2.56E-06,1,0.89,-4.566,1,0.0314,116.321,0.926,Blues
20,0.523,0.889,-1,0.5,8.86E-05,3,0.14,-6.904,0,0.0779,119.98,0.716,Blues
33,0.401,0.84,270187,0.417,0,5,0.335,-11.148,0,0.215,78.979,0.802,Blues
34,0.000188,0.214,171531,0.96,0.000208,12,0.0918,-4.477,1,0.0896,154.199,0.283,Blues
27,0.108,0.543,254349,0.844,0.000145,1,0.327,-5.016,1,0.0321,99.023,0.76,Blues
38,0.297,0.622,132627,0.918,1.84E-06,11,0.176,-6.342,0,0.0773,141.63,0.821,Blues
36,0.436,0.492,170160,0.574,0,4,0.482,-11.036,1,0.0514,136.094,0.777,Blues
29,0.555,0.69,37638,0.15,0,1,0.469,-31.284,1,0.92,111.268,0.712,Blues
32,0.00382,0.378,307733,0.537,0.000589,4,0.222,-7.76,1,0.0316,75.212,0.34,Blues
33,0.451,0.437,260600,0.315,0.00377,2,0.205,-11.163,1,0.0383,146.258,0.0895,Blues
38,0.215,0.553,186587,0.672,0.0127,6,0.103,-10.917,0,0.0438,137.414,0.582,Blues
26,0.0288,0.459,275760,0.801,0,11,0.278,-4.903,1,0.0476,97.475,0.809,Blues
34,0.351,0.58,329027,0.535,5.75E-05,4,0.161,-10.804,1,0.0265,113.229,0.709,Blues
43,0.581,0.498,228147,0.857,0.00588,11,0.0878,-6.009,1,0.0584,111.856,0.836,Blues
27,0.307,0.416,247293,0.873,0.518,11,0.148,-8.043,1,0.0328,112.851,0.75,Blues
32,0.626,0.603,130094,0.561,0.000358,1,0.0907,-8.632,1,0.0287,136.028,0.785,Blues
51,0.037,0.715,198173,0.478,0.000325,2,0.0931,-15.606,1,0.101,166.665,0.857,Blues
39,0.0908,0.546,137240,0.864,0.00814,11,0.277,-7.632,1,0.0393,145.652,0.863,Blues
32,0.579,0.464,-1,0.351,0,9,0.183,-13.195,0,0.0471,90.693,0.473,Blues
60,0.000621,0.315,256072,0.826,0.000669,11,0.0703,-4.315,0,0.0644,139.163,0.359,Blues
46,0.916,0.491,187693,0.154,0,4,0.163,-13.706,1,0.0839,95.261,0.36,Blues
27,5.33E-06,0.438,307693,0.832,0.0733,4,0.0574,-6.26,1,0.0363,102.899,0.239,Blues
39,0.177,0.551,236200,0.901,2.57E-05,6,0.0734,-5.182,1,0.0398,193.243,0.809,Blues
36,0.0205,0.202,362227,0.839,0.0792,11,0.0935,-8,0,0.0845,72.236,0.481,Blues
27,0.26,0.463,174453,0.704,0.000648,4,0.554,-7.456,0,0.0411,112.145,0.882,Blues
